seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr2	geneDB	gene	1257452	1259192	.	+	.	No comment	SPBC651.10	.	.	2
chr2	geneDB	CDS	1257452	1259192	.	+	.	No comment	SPBC651.10	.	.	2
chr2	geneDB	gene	1259189	1260810	.	-	.	No comment	SPBC651.11c	mRNA from AU009268	.	2
chr2	geneDB	CDS	1259189	1260810	.	-	.	No comment	SPBC651.11c	mRNA from AU009268	.	2
chr2	geneDB	gene	1260914	1262364	.	-	.	No comment	SPBC651.12c	.	.	2
chr2	geneDB	CDS	1260914	1262364	.	-	.	No comment	SPBC651.12c	.	.	2
chr2	geneDB	gene	1262298	1263772	.	-	.	No comment	SPBC31A8.01c	.	.	2
chr2	geneDB	CDS	1262298	1263772	.	-	.	No comment	SPBC31A8.01c	.	.	2
chr2	geneDB	gene	1264114	1264873	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1423	.	.	2
chr2	geneDB	CDS	1264114	1264873	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1423	.	.	2
chr2	geneDB	gene	1264952	1266264	.	-	.	intergenic RNA (predicted)	SPNCRNA.1424	.	.	2
chr2	geneDB	CDS	1264952	1266264	.	-	.	intergenic RNA (predicted)	SPNCRNA.1424	.	.	2
chr2	geneDB	gene	1266597	1267929	.	-	.	intergenic RNA (predicted)	SPNCRNA.1425	.	.	2
chr2	geneDB	CDS	1266597	1267929	.	-	.	intergenic RNA (predicted)	SPNCRNA.1425	.	.	2
chr2	geneDB	gene	1268093	1268452	.	+	.	pseudogene	SPBC31A8.02	.	.	2
chr2	geneDB	CDS	1268093	1268452	.	+	.	pseudogene	SPBC31A8.02	.	.	2
chr2	geneDB	gene	1268479	1271559	.	+	.	No comment	SPBC3D6.02	.	.	2
chr2	geneDB	CDS	1268479	1271559	.	+	.	No comment	SPBC3D6.02	.	.	2
chr2	geneDB	gene	1271776	1274127	.	-	.	No comment	SPBC3D6.03c	.	.	2
chr2	geneDB	CDS	1271776	1274127	.	-	.	No comment	SPBC3D6.03c	.	.	2
chr2	geneDB	gene	1274229	1274719	.	+	.	No comment	SPBC3D6.15	.	.	2
chr2	geneDB	CDS	1274229	1274719	.	+	.	No comment	SPBC3D6.15	.	.	2
chr2	geneDB	gene	1274839	1277098	.	-	.	No comment	SPBC3D6.04c	.	.	2
chr2	geneDB	CDS	1274839	1277098	.	-	.	No comment	SPBC3D6.04c	.	.	2
chr2	geneDB	gene	1277905	1279799	.	+	.	No comment	SPBC3D6.05	.	.	2
chr2	geneDB	CDS	1277905	1279799	.	+	.	No comment	SPBC3D6.05	.	.	2
chr2	geneDB	gene	1279752	1281465	.	-	.	No comment	SPBC3D6.06c	mRNA from AU014399	.	2
chr2	geneDB	CDS	1279752	1281465	.	-	.	No comment	SPBC3D6.06c	mRNA from AU014399	.	2
chr2	geneDB	gene	1281401	1282254	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1426	.	.	2
chr2	geneDB	CDS	1281401	1282254	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1426	.	.	2
chr2	geneDB	gene	1282754	1284325	.	+	.	pig-A, phosphatidylinositol N-acetylglucosaminyltransferase subunit Gpi3 (predicted)	SPBC3D6.07	.	.	2
chr2	geneDB	CDS	1282754	1284325	.	+	.	pig-A, phosphatidylinositol N-acetylglucosaminyltransferase subunit Gpi3 (predicted)	SPBC3D6.07	.	.	2
chr2	geneDB	gene	1284338	1285133	.	-	.	No comment	SPBC3D6.08c	mRNA from AU011798	.	2
chr2	geneDB	CDS	1284338	1285133	.	-	.	No comment	SPBC3D6.08c	mRNA from AU011798	.	2
chr2	geneDB	gene	1285965	1287121	.	+	.	No comment	SPBC3D6.09	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	CDS	1285965	1287121	.	+	.	No comment	SPBC3D6.09	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	gene	1287406	1290094	.	+	.	AP-endonuclease Apn2	SPBC3D6.10	.	.	2
chr2	geneDB	CDS	1287406	1290094	.	+	.	AP-endonuclease Apn2	SPBC3D6.10	.	.	2
chr2	geneDB	gene	1288188	1290276	.	-	.	No comment	SPBC3D6.11c	.	.	2
chr2	geneDB	CDS	1288188	1290276	.	-	.	No comment	SPBC3D6.11c	.	.	2
chr2	geneDB	gene	1290498	1293435	.	+	.	No comment	SPBC3D6.12	.	.	2
chr2	geneDB	CDS	1290498	1293435	.	+	.	No comment	SPBC3D6.12	.	.	2
chr2	geneDB	gene	1293360	1296034	.	-	.	No comment	SPBC3D6.13c	.	.	2
chr2	geneDB	CDS	1293360	1296034	.	-	.	No comment	SPBC3D6.13c	.	.	2
chr2	geneDB	gene	1296790	1297523	.	-	.	non-coding RNA (predicted)	SPNCRNA.570	.	.	2
chr2	geneDB	CDS	1296790	1297523	.	-	.	non-coding RNA (predicted)	SPNCRNA.570	.	.	2
chr2	geneDB	gene	1296915	1297260	.	+	.	dubious	SPBC3D6.16	no evidence from affey/Solexa	.	2
chr2	geneDB	CDS	1296915	1297260	.	+	.	dubious	SPBC3D6.16	no evidence from affey/Solexa	.	2
chr2	geneDB	gene	1296672	1297662	.	-	.	No comment	SPBC30B4.09	.	.	2
chr2	geneDB	CDS	1296672	1297662	.	-	.	No comment	SPBC30B4.09	.	.	2
chr2	geneDB	gene	1297699	1298710	.	+	.	intergenic RNA (predicted)	SPNCRNA.1427	.	.	2
chr2	geneDB	CDS	1297699	1298710	.	+	.	intergenic RNA (predicted)	SPNCRNA.1427	.	.	2
chr2	geneDB	gene	1297676	1301328	.	-	.	No comment	SPBC30B4.01c	.	.	2
chr2	geneDB	CDS	1297676	1301328	.	-	.	No comment	SPBC30B4.01c	.	.	2
chr2	geneDB	gene	1301570	1304114	.	+	.	antisense RNA (predicted)	SPNCRNA.1428	.	.	2
chr2	geneDB	CDS	1301570	1304114	.	+	.	antisense RNA (predicted)	SPNCRNA.1428	.	.	2
chr2	geneDB	gene	1301597	1304152	.	-	.	No comment	SPBC30B4.02c	.	.	2
chr2	geneDB	CDS	1301597	1304152	.	-	.	No comment	SPBC30B4.02c	.	.	2
chr2	geneDB	gene	1304274	1306121	.	-	.	No comment	SPBC30B4.03c	.	.	2
chr2	geneDB	CDS	1304274	1306121	.	-	.	No comment	SPBC30B4.03c	.	.	2
chr2	geneDB	gene	1308634	1308745	.	+	.	small nucleolar RNA U14	SPSNORNA.21	.	.	2
chr2	geneDB	CDS	1308634	1308745	.	+	.	small nucleolar RNA U14	SPSNORNA.21	.	.	2
chr2	geneDB	gene	1309072	1311834	.	-	.	No comment	SPBC30B4.04c	.	.	2
chr2	geneDB	CDS	1309072	1311834	.	-	.	No comment	SPBC30B4.04c	.	.	2
chr2	geneDB	gene	1312125	1313175	.	+	.	non-coding RNA (predicted)	SPNCRNA.346	warning, this transcript could be on either strand	.	2
chr2	geneDB	CDS	1312125	1313175	.	+	.	non-coding RNA (predicted)	SPNCRNA.346	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	1313163	1316375	.	+	.	No comment	SPBC30B4.05	.	.	2
chr2	geneDB	CDS	1313163	1316375	.	+	.	No comment	SPBC30B4.05	.	.	2
chr2	geneDB	gene	1316220	1318472	.	-	.	No comment	SPBC30B4.06c	mRNA from AU009583	.	2
chr2	geneDB	CDS	1316220	1318472	.	-	.	No comment	SPBC30B4.06c	mRNA from AU009583	.	2
chr2	geneDB	gene	1318125	1318834	.	+	.	antisense RNA (predicted)	SPNCRNA.1429	.	.	2
chr2	geneDB	CDS	1318125	1318834	.	+	.	antisense RNA (predicted)	SPNCRNA.1429	.	.	2
chr2	geneDB	gene	1319070	1320617	.	-	.	No comment	SPBC30B4.07c	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	CDS	1319070	1320617	.	-	.	No comment	SPBC30B4.07c	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	gene	1320595	1323215	.	+	.	No comment	SPBC30B4.08	.	.	2
chr2	geneDB	CDS	1320595	1323215	.	+	.	No comment	SPBC30B4.08	.	.	2
chr2	geneDB	gene	1320982	1323310	.	-	.	No comment	SPBC27B12.01c	.	.	2
chr2	geneDB	CDS	1320982	1323310	.	-	.	No comment	SPBC27B12.01c	.	.	2
chr2	geneDB	gene	1323523	1324374	.	+	.	No comment	SPBC27B12.02	.	.	2
chr2	geneDB	CDS	1323523	1324374	.	+	.	No comment	SPBC27B12.02	.	.	2
chr2	geneDB	gene	1324193	1325832	.	-	.	No comment	SPBC27B12.03c	.	.	2
chr2	geneDB	CDS	1324193	1325832	.	-	.	No comment	SPBC27B12.03c	.	.	2
chr2	geneDB	gene	1326004	1328707	.	-	.	No comment	SPBC27B12.04c	.	.	2
chr2	geneDB	CDS	1326004	1328707	.	-	.	No comment	SPBC27B12.04c	.	.	2
chr2	geneDB	gene	1328759	1330815	.	+	.	No comment	SPBC27B12.05	.	.	2
chr2	geneDB	CDS	1328759	1330815	.	+	.	No comment	SPBC27B12.05	.	.	2
chr2	geneDB	gene	1329046	1329760	.	-	.	antisense RNA (predicted)	SPNCRNA.15	.	.	2
chr2	geneDB	CDS	1329046	1329760	.	-	.	antisense RNA (predicted)	SPNCRNA.15	.	.	2
chr2	geneDB	gene	1330705	1331267	.	-	.	antisense RNA (predicted)	SPNCRNA.1430	.	.	2
chr2	geneDB	CDS	1330705	1331267	.	-	.	antisense RNA (predicted)	SPNCRNA.1430	.	.	2
chr2	geneDB	gene	1330993	1334064	.	+	.	No comment	SPBC27B12.06	.	.	2
chr2	geneDB	CDS	1330993	1334064	.	+	.	No comment	SPBC27B12.06	.	.	2
chr2	geneDB	gene	1333998	1335608	.	+	.	No comment	SPBC27B12.07	.	.	2
chr2	geneDB	CDS	1333998	1335608	.	+	.	No comment	SPBC27B12.07	.	.	2
chr2	geneDB	gene	1335689	1344204	.	+	.	No comment	SPBC27B12.08	.	.	2
chr2	geneDB	CDS	1335689	1344204	.	+	.	No comment	SPBC27B12.08	.	.	2
chr2	geneDB	gene	1341602	1343112	.	-	.	No comment	SPBC27B12.09c	.	.	2
chr2	geneDB	CDS	1341602	1343112	.	-	.	No comment	SPBC27B12.09c	.	.	2
chr2	geneDB	gene	1343502	1344272	.	-	.	No comment	SPBC27B12.10c	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	CDS	1343502	1344272	.	-	.	No comment	SPBC27B12.10c	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	gene	1345112	1347969	.	-	.	No comment	SPBC27B12.11c	mRNA from AU010786	.	2
chr2	geneDB	CDS	1345112	1347969	.	-	.	No comment	SPBC27B12.11c	mRNA from AU010786	.	2
chr2	geneDB	gene	1348223	1349882	.	+	.	No comment	SPBC27B12.14	.	.	2
chr2	geneDB	CDS	1348223	1349882	.	+	.	No comment	SPBC27B12.14	.	.	2
chr2	geneDB	gene	1350859	1354300	.	-	.	No comment	SPBC27B12.12c	mRNA from AU008545	.	2
chr2	geneDB	CDS	1350859	1354300	.	-	.	No comment	SPBC27B12.12c	mRNA from AU008545	.	2
chr2	geneDB	gene	1354306	1355953	.	+	.	intergenic RNA (predicted)	SPNCRNA.1431	.	.	2
chr2	geneDB	CDS	1354306	1355953	.	+	.	intergenic RNA (predicted)	SPNCRNA.1431	.	.	2
chr2	geneDB	gene	1356208	1357927	.	+	.	No comment	SPBC27B12.13	mRNA from AU010909	.	2
chr2	geneDB	CDS	1356208	1357927	.	+	.	No comment	SPBC27B12.13	mRNA from AU010909	.	2
chr2	geneDB	gene	1358544	1361020	.	+	.	No comment	SPBC8D2.01	.	.	2
chr2	geneDB	CDS	1358544	1361020	.	+	.	No comment	SPBC8D2.01	.	.	2
chr2	geneDB	gene	1360989	1363295	.	-	.	No comment	SPBC8D2.02c	.	.	2
chr2	geneDB	CDS	1360989	1363295	.	-	.	No comment	SPBC8D2.02c	.	.	2
chr2	geneDB	gene	1363471	1364267	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1432	.	.	2
chr2	geneDB	CDS	1363471	1364267	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1432	.	.	2
chr2	geneDB	gene	1364189	1365043	.	-	.	No comment	SPBC8D2.03c	.	.	2
chr2	geneDB	CDS	1364189	1365043	.	-	.	No comment	SPBC8D2.03c	.	.	2
chr2	geneDB	gene	1365041	1365818	.	+	.	No comment	SPBC8D2.04	.	.	2
chr2	geneDB	CDS	1365041	1365818	.	+	.	No comment	SPBC8D2.04	.	.	2
chr2	geneDB	gene	1366095	1368875	.	-	.	No comment	SPBC8D2.05c	.	.	2
chr2	geneDB	CDS	1366095	1368875	.	-	.	No comment	SPBC8D2.05c	.	.	2
chr2	geneDB	gene	1369014	1372569	.	+	.	No comment	SPBC8D2.06	.	.	2
chr2	geneDB	CDS	1369014	1372569	.	+	.	No comment	SPBC8D2.06	.	.	2
chr2	geneDB	gene	1372488	1375055	.	-	.	No comment	SPBC8D2.07c	.	.	2
chr2	geneDB	CDS	1372488	1375055	.	-	.	No comment	SPBC8D2.07c	.	.	2
chr2	geneDB	gene	1374989	1375756	.	-	.	No comment	SPBC8D2.09c	.	.	2
chr2	geneDB	CDS	1374989	1375756	.	-	.	No comment	SPBC8D2.09c	.	.	2
chr2	geneDB	gene	1375889	1379351	.	-	.	No comment	SPBC8D2.10c	.	.	2
chr2	geneDB	CDS	1375889	1379351	.	-	.	No comment	SPBC8D2.10c	.	.	2
chr2	geneDB	gene	1378510	1378770	.	+	.	mitochondrial protein, ribosomal subunit L35 (predicted)	SPBC8D2.23	.	.	2
chr2	geneDB	CDS	1378510	1378770	.	+	.	mitochondrial protein, ribosomal subunit L35 (predicted)	SPBC8D2.23	.	.	2
chr2	geneDB	gene	1378386	1380215	.	+	.	No comment	SPBC8D2.11	.	.	2
chr2	geneDB	CDS	1378386	1380215	.	+	.	No comment	SPBC8D2.11	.	.	2
chr2	geneDB	gene	1380044	1381896	.	-	.	No comment	SPBC8D2.12c	.	.	2
chr2	geneDB	CDS	1380044	1381896	.	-	.	No comment	SPBC8D2.12c	.	.	2
chr2	geneDB	gene	1382002	1385138	.	+	.	No comment	SPBC8D2.13	.	.	2
chr2	geneDB	CDS	1382002	1385138	.	+	.	No comment	SPBC8D2.13	.	.	2
chr2	geneDB	gene	1381910	1385162	.	-	.	No comment	SPBC8D2.14c	.	.	2
chr2	geneDB	CDS	1381910	1385162	.	-	.	No comment	SPBC8D2.14c	.	.	2
chr2	geneDB	gene	1385496	1387679	.	+	.	No comment	SPBC8D2.15	.	.	2
chr2	geneDB	CDS	1385496	1387679	.	+	.	No comment	SPBC8D2.15	.	.	2
chr2	geneDB	gene	1386312	1389186	.	-	.	No comment	SPBC8D2.16c	.	.	2
chr2	geneDB	CDS	1386312	1389186	.	-	.	No comment	SPBC8D2.16c	.	.	2
chr2	geneDB	gene	1389535	1391667	.	+	.	No comment	SPBC8D2.17	.	.	2
chr2	geneDB	CDS	1389535	1391667	.	+	.	No comment	SPBC8D2.17	.	.	2
chr2	geneDB	gene	1391439	1393012	.	-	.	No comment	SPBC8D2.18c	.	.	2
chr2	geneDB	CDS	1391439	1393012	.	-	.	No comment	SPBC8D2.18c	.	.	2
chr2	geneDB	gene	1393454	1395312	.	+	.	serine/threonine protein kinase, meiotic Mde3	SPBC8D2.19	.	.	2
chr2	geneDB	CDS	1393454	1395312	.	+	.	serine/threonine protein kinase, meiotic Mde3	SPBC8D2.19	.	.	2
chr2	geneDB	gene	1393345	1399676	.	-	.	No comment	SPBC8D2.20c	.	.	2
chr2	geneDB	CDS	1393345	1399676	.	-	.	No comment	SPBC8D2.20c	.	.	2
chr2	geneDB	gene	1399788	1401863	.	-	.	No comment	SPBC17A3.01c	.	.	2
chr2	geneDB	CDS	1399788	1401863	.	-	.	No comment	SPBC17A3.01c	.	.	2
chr2	geneDB	gene	1402444	1402541	.	-	.	tRNA Leucine	SPBTRNALEU.05	.	.	2
chr2	geneDB	CDS	1402444	1402541	.	-	.	tRNA Leucine	SPBTRNALEU.05	.	.	2
chr2	geneDB	gene	1403125	1404185	.	+	.	No comment	SPBC17A3.02	.	.	2
chr2	geneDB	CDS	1403125	1404185	.	+	.	No comment	SPBC17A3.02	.	.	2
chr2	geneDB	gene	1403946	1405796	.	-	.	No comment	SPBC17A3.03c	.	.	2
chr2	geneDB	CDS	1403946	1405796	.	-	.	No comment	SPBC17A3.03c	.	.	2
chr2	geneDB	gene	1406385	1406824	.	+	.	5S rRNA	SPRRNA.32	.	.	2
chr2	geneDB	CDS	1406385	1406824	.	+	.	5S rRNA	SPRRNA.32	.	.	2
chr2	geneDB	gene	1406917	1410028	.	-	.	No comment	SPBC17A3.04c	.	.	2
chr2	geneDB	CDS	1406917	1410028	.	-	.	No comment	SPBC17A3.04c	.	.	2
chr2	geneDB	gene	1410766	1412747	.	-	.	No comment	SPBC17A3.05c	.	.	2
chr2	geneDB	CDS	1410766	1412747	.	-	.	No comment	SPBC17A3.05c	.	.	2
chr2	geneDB	gene	1412910	1414047	.	+	.	No comment	SPBC17A3.06	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	CDS	1412910	1414047	.	+	.	No comment	SPBC17A3.06	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	gene	1414440	1416156	.	+	.	No comment	SPBC17A3.07	.	.	2
chr2	geneDB	CDS	1414440	1416156	.	+	.	No comment	SPBC17A3.07	.	.	2
chr2	geneDB	gene	1416205	1417863	.	+	.	No comment	SPBC17A3.08	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	CDS	1416205	1417863	.	+	.	No comment	SPBC17A3.08	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	gene	1416555	1419124	.	-	.	No comment	SPBC17A3.09c	.	.	2
chr2	geneDB	CDS	1416555	1419124	.	-	.	No comment	SPBC17A3.09c	.	.	2
chr2	geneDB	gene	1418685	1420225	.	+	.	No comment	SPBC17A3.10	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	CDS	1418685	1420225	.	+	.	No comment	SPBC17A3.10	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	2
chr2	geneDB	gene	1420381	1421900	.	+	.	No comment	SPBC691.01	.	.	2
chr2	geneDB	CDS	1420381	1421900	.	+	.	No comment	SPBC691.01	.	.	2
chr2	geneDB	gene	1420525	1424023	.	-	.	No comment	SPBC691.02c	.	.	2
chr2	geneDB	CDS	1420525	1424023	.	-	.	No comment	SPBC691.02c	.	.	2
chr2	geneDB	gene	1424228	1427471	.	-	.	No comment	SPBC691.03c	.	.	2
chr2	geneDB	CDS	1424228	1427471	.	-	.	No comment	SPBC691.03c	.	.	2
chr2	geneDB	gene	1427986	1428304	.	+	.	non-coding RNA (predicted)	SPNCRNA.348	warning, this transcript could be on either strand	.	2
chr2	geneDB	CDS	1427986	1428304	.	+	.	non-coding RNA (predicted)	SPNCRNA.348	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	1428700	1430679	.	+	.	No comment	SPBC691.04	.	.	2
chr2	geneDB	CDS	1428700	1430679	.	+	.	No comment	SPBC691.04	.	.	2
chr2	geneDB	gene	1430519	1432984	.	-	.	No comment	SPBC691.05c	.	.	2
chr2	geneDB	CDS	1430519	1432984	.	-	.	No comment	SPBC691.05c	.	.	2
chr2	geneDB	gene	1433225	1436127	.	-	.	No comment	SPBP22H7.02c	.	.	2
chr2	geneDB	CDS	1433225	1436127	.	-	.	No comment	SPBP22H7.02c	.	.	2
chr2	geneDB	gene	1436249	1437475	.	+	.	No comment	SPBP22H7.03	.	.	2
chr2	geneDB	CDS	1436249	1437475	.	+	.	No comment	SPBP22H7.03	.	.	2
chr2	geneDB	gene	1437140	1437858	.	-	.	intergenic RNA (predicted)	SPNCRNA.1433	.	.	2
chr2	geneDB	CDS	1437140	1437858	.	-	.	intergenic RNA (predicted)	SPNCRNA.1433	.	.	2
chr2	geneDB	gene	1437967	1440557	.	+	.	No comment	SPBP22H7.04	.	.	2
chr2	geneDB	CDS	1437967	1440557	.	+	.	No comment	SPBP22H7.04	.	.	2
chr2	geneDB	gene	1438542	1442780	.	-	.	No comment	SPBP22H7.05c	.	.	2
chr2	geneDB	CDS	1438542	1442780	.	-	.	No comment	SPBP22H7.05c	.	.	2
chr2	geneDB	gene	1443883	1445931	.	+	.	No comment	SPBP22H7.06	.	.	2
chr2	geneDB	CDS	1443883	1445931	.	+	.	No comment	SPBP22H7.06	.	.	2
chr2	geneDB	gene	1446022	1447735	.	+	.	No comment	SPBP22H7.07	.	.	2
chr2	geneDB	CDS	1446022	1447735	.	+	.	No comment	SPBP22H7.07	.	.	2
chr2	geneDB	gene	1447952	1448544	.	+	.	No comment	SPBP22H7.08	.	.	2
chr2	geneDB	CDS	1447952	1448544	.	+	.	No comment	SPBP22H7.08	.	.	2
chr2	geneDB	gene	1448815	1450155	.	-	.	kinetochore protein Mis15	SPBP22H7.09c	.	.	2
chr2	geneDB	CDS	1448815	1450155	.	-	.	kinetochore protein Mis15	SPBP22H7.09c	.	.	2
chr2	geneDB	gene	1449900	1450935	.	+	.	antisense RNA (predicted)	SPNCRNA.1434	.	.	2
chr2	geneDB	CDS	1449900	1450935	.	+	.	antisense RNA (predicted)	SPNCRNA.1434	.	.	2
chr2	geneDB	gene	1450371	1451104	.	-	.	conserved fungal protein	SPBC32H8.01c	.	.	2
chr2	geneDB	CDS	1450371	1451104	.	-	.	conserved fungal protein	SPBC32H8.01c	.	.	2
chr2	geneDB	gene	1451331	1454730	.	-	.	No comment	SPBC32H8.02c	.	.	2
chr2	geneDB	CDS	1451331	1454730	.	-	.	No comment	SPBC32H8.02c	.	.	2
chr2	geneDB	gene	1455028	1455333	.	+	.	dubious	SPBC32H8.15	.	.	2
chr2	geneDB	CDS	1455028	1455333	.	+	.	dubious	SPBC32H8.15	.	.	2
chr2	geneDB	gene	1457557	1458849	.	+	.	No comment	SPBC32H8.03	mRNA from SP29892	.	2
chr2	geneDB	CDS	1457557	1458849	.	+	.	No comment	SPBC32H8.03	mRNA from SP29892	.	2
chr2	geneDB	gene	1457291	1460149	.	-	.	No comment	SPBC32H8.04c	.	.	2
chr2	geneDB	CDS	1457291	1460149	.	-	.	No comment	SPBC32H8.04c	.	.	2
chr2	geneDB	gene	1460533	1461302	.	+	.	No comment	SPBC32H8.05	.	.	2
chr2	geneDB	CDS	1460533	1461302	.	+	.	No comment	SPBC32H8.05	.	.	2
chr2	geneDB	gene	1461561	1463725	.	-	.	antisense RNA (predicted)	SPNCRNA.1435	.	.	2
chr2	geneDB	CDS	1461561	1463725	.	-	.	antisense RNA (predicted)	SPNCRNA.1435	.	.	2
chr2	geneDB	gene	1461719	1463083	.	+	.	TPR repeat protein, meiotically spliced	SPBC32H8.06	.	.	2
chr2	geneDB	CDS	1461719	1463083	.	+	.	TPR repeat protein, meiotically spliced	SPBC32H8.06	.	.	2
chr2	geneDB	gene	1463829	1465745	.	+	.	No comment	SPBC32H8.07	.	.	2
chr2	geneDB	CDS	1463829	1465745	.	+	.	No comment	SPBC32H8.07	.	.	2
chr2	geneDB	gene	1465811	1467431	.	-	.	alpha-1,2-mannosyltransferase Omh5 (predicted)	SPBC32H8.08c	.	.	2
chr2	geneDB	CDS	1465811	1467431	.	-	.	alpha-1,2-mannosyltransferase Omh5 (predicted)	SPBC32H8.08c	.	.	2
chr2	geneDB	gene	1467902	1468396	.	-	.	intergenic RNA (predicted)	SPNCRNA.1436	.	.	2
chr2	geneDB	CDS	1467902	1468396	.	-	.	intergenic RNA (predicted)	SPNCRNA.1436	.	.	2
chr2	geneDB	gene	1468185	1468406	.	-	.	small nucleolar RNA snR95	SPSNORNA.47	.	.	2
chr2	geneDB	CDS	1468185	1468406	.	-	.	small nucleolar RNA snR95	SPSNORNA.47	.	.	2
chr2	geneDB	gene	1468486	1470473	.	+	.	No comment	SPBC32H8.09	.	.	2
chr2	geneDB	CDS	1468486	1470473	.	+	.	No comment	SPBC32H8.09	.	.	2
chr2	geneDB	gene	1470513	1473182	.	+	.	No comment	SPBC32H8.10	.	.	2
chr2	geneDB	CDS	1470513	1473182	.	+	.	No comment	SPBC32H8.10	.	.	2
chr2	geneDB	gene	1473125	1475285	.	+	.	No comment	SPBC32H8.11	.	.	2
chr2	geneDB	CDS	1473125	1475285	.	+	.	No comment	SPBC32H8.11	.	.	2
chr2	geneDB	gene	1475485	1477317	.	-	.	No comment	SPBC32H8.12c	mRNA from AU013563	.	2
chr2	geneDB	CDS	1475485	1477317	.	-	.	No comment	SPBC32H8.12c	mRNA from AU013563	.	2
chr2	geneDB	gene	1478007	1486116	.	-	.	No comment	SPBC32H8.13c	.	.	2
chr2	geneDB	CDS	1478007	1486116	.	-	.	No comment	SPBC32H8.13c	.	.	2
chr2	geneDB	gene	1486094	1489535	.	+	.	No comment	SPBC11B10.01	.	.	2
chr2	geneDB	CDS	1486094	1489535	.	+	.	No comment	SPBC11B10.01	.	.	2
chr2	geneDB	gene	1488036	1489773	.	-	.	No comment	SPBC11B10.02c	.	.	2
chr2	geneDB	CDS	1488036	1489773	.	-	.	No comment	SPBC11B10.02c	.	.	2
chr2	geneDB	gene	1489808	1490536	.	+	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1437	.	.	2
chr2	geneDB	CDS	1489808	1490536	.	+	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1437	.	.	2
chr2	geneDB	gene	1490470	1492697	.	+	.	No comment	SPBC11B10.03	.	.	2
chr2	geneDB	CDS	1490470	1492697	.	+	.	No comment	SPBC11B10.03	.	.	2
chr2	geneDB	gene	1491579	1492989	.	-	.	No comment	SPBC11B10.04c	.	.	2
chr2	geneDB	CDS	1491579	1492989	.	-	.	No comment	SPBC11B10.04c	.	.	2
chr2	geneDB	gene	1493052	1495570	.	-	.	No comment	SPBC11B10.05c	.	.	2
chr2	geneDB	CDS	1493052	1495570	.	-	.	No comment	SPBC11B10.05c	.	.	2
chr2	geneDB	gene	1494818	1496011	.	+	.	No comment	SPBC11B10.06	.	.	2
chr2	geneDB	CDS	1494818	1496011	.	+	.	No comment	SPBC11B10.06	.	.	2
chr2	geneDB	gene	1495924	1497640	.	-	.	No comment	SPBC11B10.07c	mRNA from spc12116 464 364	.	2
chr2	geneDB	CDS	1495924	1497640	.	-	.	No comment	SPBC11B10.07c	mRNA from spc12116 464 364	.	2
chr2	geneDB	gene	1497664	1498394	.	-	.	non-coding RNA, poly(A)-bearing (predicted)	SPNCRNA.24	.	.	2
chr2	geneDB	CDS	1497664	1498394	.	-	.	non-coding RNA, poly(A)-bearing (predicted)	SPNCRNA.24	.	.	2
chr2	geneDB	gene	1498445	1499998	.	+	.	No comment	SPBC11B10.08	.	.	2
chr2	geneDB	CDS	1498445	1499998	.	+	.	No comment	SPBC11B10.08	.	.	2
chr2	geneDB	gene	1499986	1500798	.	-	.	antisense RNA (predicted)	SPNCRNA.1438	.	.	2
chr2	geneDB	CDS	1499986	1500798	.	-	.	antisense RNA (predicted)	SPNCRNA.1438	.	.	2
