seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr2	geneDB	gene	1207040	1208964	.	+	.	pyridoxamine 5'-phosphate oxidase (predicted)	SPBC725.03	.	.	2
chr2	geneDB	CDS	1207040	1208964	.	+	.	pyridoxamine 5'-phosphate oxidase (predicted)	SPBC725.03	.	.	2
chr2	geneDB	gene	1208965	1212518	.	+	.	oxalyl-CoA decarboxylase (predicted)	SPBC725.04	.	.	2
chr2	geneDB	CDS	1208965	1212518	.	+	.	oxalyl-CoA decarboxylase (predicted)	SPBC725.04	.	.	2
chr2	geneDB	gene	1212353	1215921	.	-	.	serine/threonine protein kinase Ppk31 (predicted)	SPBC725.06c	.	.	2
chr2	geneDB	CDS	1212353	1215921	.	-	.	serine/threonine protein kinase Ppk31 (predicted)	SPBC725.06c	.	.	2
chr2	geneDB	gene	1212519	1217018	.	+	.	antisense RNA (predicted)	SPNCRNA.1421	.	.	2
chr2	geneDB	CDS	1212519	1217018	.	+	.	antisense RNA (predicted)	SPNCRNA.1421	.	.	2
chr2	geneDB	gene	1215922	1223196	.	-	.	BAR adaptor protein Hob3	SPBC725.09c	.	.	2
chr2	geneDB	CDS	1215922	1223196	.	-	.	BAR adaptor protein Hob3	SPBC725.09c	.	.	2
chr2	geneDB	gene	1217019	1219508	.	+	.	peroxisomal targeting signal receptor Pex5	SPBC725.07	.	.	2
chr2	geneDB	CDS	1217019	1219508	.	+	.	peroxisomal targeting signal receptor Pex5	SPBC725.07	.	.	2
chr2	geneDB	gene	1219509	1224482	.	+	.	zf-C2H2 type zinc finger protein, implicated in RNAi (predicted)	SPBC725.08	.	.	2
chr2	geneDB	CDS	1219509	1224482	.	+	.	zf-C2H2 type zinc finger protein, implicated in RNAi (predicted)	SPBC725.08	.	.	2
chr2	geneDB	gene	1223197	1226914	.	-	.	CCAAT-binding factor complex subunit Php2	SPBC725.11c	.	.	2
chr2	geneDB	CDS	1223197	1226914	.	-	.	CCAAT-binding factor complex subunit Php2	SPBC725.11c	.	.	2
chr2	geneDB	gene	1224483	1224973	.	+	.	non-coding RNA (predicted)	SPNCRNA.342	warning, this transcript could be on either strand	.	2
chr2	geneDB	CDS	1224483	1224973	.	+	.	non-coding RNA (predicted)	SPNCRNA.342	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	1224974	1227761	.	+	.	tspO homolog/ peripheral benzodiazepine receptor homolog, involved in the transport cytoplas/mitochondrial of haem (predicted)	SPBC725.10	.	.	2
chr2	geneDB	CDS	1224974	1227761	.	+	.	tspO homolog/ peripheral benzodiazepine receptor homolog, involved in the transport cytoplas/mitochondrial of haem (predicted)	SPBC725.10	.	.	2
chr2	geneDB	gene	1226915	1229027	.	-	.	GINS complex subunit Psf2	SPBC725.13c	.	.	2
chr2	geneDB	CDS	1226915	1229027	.	-	.	GINS complex subunit Psf2	SPBC725.13c	.	.	2
chr2	geneDB	gene	1227762	1229290	.	+	.	Borealin homolog Nbl1	SPBC725.12	.	.	2
chr2	geneDB	CDS	1227762	1229290	.	+	.	Borealin homolog Nbl1	SPBC725.12	.	.	2
chr2	geneDB	gene	1229028	1236367	.	-	.	RNA polymerase I transcription factor subunit Rrn11 (predicted)	SPBC725.17c	.	.	2
chr2	geneDB	CDS	1229028	1236367	.	-	.	RNA polymerase I transcription factor subunit Rrn11 (predicted)	SPBC725.17c	.	.	2
chr2	geneDB	gene	1229291	1231078	.	+	.	acetylglutamate synthase Arg6 (predicted)	SPBC725.14	the name arg6 is tentative and was assigned because this is the only gene involved in arginine biosynthesis between ade7 1076817 on contig pB10D8 and ura5 1150778 on contig pB10D8	.	2
chr2	geneDB	CDS	1229291	1231078	.	+	.	acetylglutamate synthase Arg6 (predicted)	SPBC725.14	the name arg6 is tentative and was assigned because this is the only gene involved in arginine biosynthesis between ade7 1076817 on contig pB10D8 and ura5 1150778 on contig pB10D8	.	2
chr2	geneDB	gene	1231079	1233334	.	+	.	orotate phosphoribosyltransferase Ura5	SPBC725.15	.	.	2
chr2	geneDB	CDS	1231079	1233334	.	+	.	orotate phosphoribosyltransferase Ura5	SPBC725.15	.	.	2
chr2	geneDB	gene	1233335	1240184	.	+	.	MBF transcription factor complex subunit Res1	SPBC725.16	.	.	2
chr2	geneDB	CDS	1233335	1240184	.	+	.	MBF transcription factor complex subunit Res1	SPBC725.16	.	.	2
chr2	geneDB	gene	1236368	1239176	.	-	.	GTP binding protein Nog1 (predicted)	SPBC651.01c	.	.	2
chr2	geneDB	CDS	1236368	1239176	.	-	.	GTP binding protein Nog1 (predicted)	SPBC651.01c	.	.	2
chr2	geneDB	gene	1239177	1241248	.	-	.	antisense RNA (predicted)	SPNCRNA.1422	.	.	2
chr2	geneDB	CDS	1239177	1241248	.	-	.	antisense RNA (predicted)	SPNCRNA.1422	.	.	2
chr2	geneDB	gene	1240185	1244846	.	+	.	bis(5'-adenosyl)-triphosphatase (predicted)	SPBC651.02	.	.	2
chr2	geneDB	CDS	1240185	1244846	.	+	.	bis(5'-adenosyl)-triphosphatase (predicted)	SPBC651.02	.	.	2
chr2	geneDB	gene	1241249	1242945	.	-	.	GTPase activating protein Gyp10	SPBC651.03c	GAP for Ypt	.	2
chr2	geneDB	CDS	1241249	1242945	.	-	.	GTPase activating protein Gyp10	SPBC651.03c	GAP for Ypt	.	2
chr2	geneDB	gene	1242946	1246918	.	-	.	ESCRT II complex subunit Dot2	SPBC651.05c	.	.	2
chr2	geneDB	CDS	1242946	1246918	.	-	.	ESCRT II complex subunit Dot2	SPBC651.05c	.	.	2
chr2	geneDB	gene	1244847	1247483	.	+	.	sequence orphan	SPBC651.04	.	.	2
chr2	geneDB	CDS	1244847	1247483	.	+	.	sequence orphan	SPBC651.04	.	.	2
chr2	geneDB	gene	1246919	1254350	.	-	.	DNA-directed RNA polymerase III complex large subunit Rpc1 (predicted)	SPBC651.08c	.	.	2
chr2	geneDB	CDS	1246919	1254350	.	-	.	DNA-directed RNA polymerase III complex large subunit Rpc1 (predicted)	SPBC651.08c	.	.	2
chr2	geneDB	gene	1247484	1248595	.	+	.	sequence orphan	SPBC651.06	COP9/signalosome associated (pers. comm. Tony Carr)	.	2
chr2	geneDB	CDS	1247484	1248595	.	+	.	sequence orphan	SPBC651.06	COP9/signalosome associated (pers. comm. Tony Carr)	.	2
chr2	geneDB	gene	1248596	1257902	.	+	.	sequence orphan	SPBC651.07	.	.	2
chr2	geneDB	CDS	1248596	1257902	.	+	.	sequence orphan	SPBC651.07	.	.	2
chr2	geneDB	gene	1254351	1257386	.	-	.	RNA polymerase II associated Paf1 complex (predicted)	SPBC651.09c	.	.	2
chr2	geneDB	CDS	1254351	1257386	.	-	.	RNA polymerase II associated Paf1 complex (predicted)	SPBC651.09c	.	.	2
chr2	geneDB	gene	1257387	1260640	.	-	.	AP-3 adaptor complex subunit Apm3 (predicted)	SPBC651.11c	.	.	2
chr2	geneDB	CDS	1257387	1260640	.	-	.	AP-3 adaptor complex subunit Apm3 (predicted)	SPBC651.11c	.	.	2
chr2	geneDB	gene	1257903	1268092	.	+	.	Smc5-6 complex non-SMC subunit Nse5	SPBC651.10	.	.	2
chr2	geneDB	CDS	1257903	1268092	.	+	.	Smc5-6 complex non-SMC subunit Nse5	SPBC651.10	.	.	2
chr2	geneDB	gene	1260641	1261840	.	-	.	sequence orphan	SPBC651.12c	.	.	2
chr2	geneDB	CDS	1260641	1261840	.	-	.	sequence orphan	SPBC651.12c	.	.	2
chr2	geneDB	gene	1261841	1263604	.	-	.	reticulon-like protein Rtn1	SPBC31A8.01c	.	.	2
chr2	geneDB	CDS	1261841	1263604	.	-	.	reticulon-like protein Rtn1	SPBC31A8.01c	.	.	2
chr2	geneDB	gene	1263605	1264873	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1423	.	.	2
chr2	geneDB	CDS	1263605	1264873	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1423	.	.	2
chr2	geneDB	gene	1264874	1266264	.	-	.	intergenic RNA (predicted)	SPNCRNA.1424	.	.	2
chr2	geneDB	CDS	1264874	1266264	.	-	.	intergenic RNA (predicted)	SPNCRNA.1424	.	.	2
chr2	geneDB	gene	1266265	1267929	.	-	.	intergenic RNA (predicted)	SPNCRNA.1425	.	.	2
chr2	geneDB	CDS	1266265	1267929	.	-	.	intergenic RNA (predicted)	SPNCRNA.1425	.	.	2
chr2	geneDB	gene	1267930	1274014	.	-	.	mitochondrial 3'-tRNA processing endonuclease Trz2	SPBC3D6.03c	.	.	2
chr2	geneDB	CDS	1267930	1274014	.	-	.	mitochondrial 3'-tRNA processing endonuclease Trz2	SPBC3D6.03c	.	.	2
chr2	geneDB	gene	1268093	1269747	.	+	.	pseudogene	SPBC31A8.02	.	.	2
chr2	geneDB	CDS	1268093	1269747	.	+	.	pseudogene	SPBC31A8.02	.	.	2
chr2	geneDB	gene	1269748	1274249	.	+	.	But2 family protein But2	SPBC3D6.02	.	.	2
chr2	geneDB	CDS	1269748	1274249	.	+	.	But2 family protein But2	SPBC3D6.02	.	.	2
chr2	geneDB	gene	1274015	1277098	.	-	.	mitotic spindle checkpoint protein Mad1	SPBC3D6.04c	.	.	2
chr2	geneDB	CDS	1274015	1277098	.	-	.	mitotic spindle checkpoint protein Mad1	SPBC3D6.04c	.	.	2
chr2	geneDB	gene	1274250	1278357	.	+	.	40S ribosomal protein S25 (predicted)	SPBC3D6.15	.	.	2
chr2	geneDB	CDS	1274250	1278357	.	+	.	40S ribosomal protein S25 (predicted)	SPBC3D6.15	.	.	2
chr2	geneDB	gene	1277099	1281349	.	-	.	ribose-phosphate pyrophosphokinase (predicted)	SPBC3D6.06c	.	.	2
chr2	geneDB	CDS	1277099	1281349	.	-	.	ribose-phosphate pyrophosphokinase (predicted)	SPBC3D6.06c	.	.	2
chr2	geneDB	gene	1278358	1282753	.	+	.	phosphatidate cytidylyltransferase Ptp4 (predicted)	SPBC3D6.05	.	.	2
chr2	geneDB	CDS	1278358	1282753	.	+	.	phosphatidate cytidylyltransferase Ptp4 (predicted)	SPBC3D6.05	.	.	2
chr2	geneDB	gene	1281350	1282254	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1426	.	.	2
chr2	geneDB	CDS	1281350	1282254	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1426	.	.	2
chr2	geneDB	gene	1282255	1285084	.	-	.	mRNA decapping complex subunit (predicted)	SPBC3D6.08c	.	.	2
chr2	geneDB	CDS	1282255	1285084	.	-	.	mRNA decapping complex subunit (predicted)	SPBC3D6.08c	.	.	2
chr2	geneDB	gene	1282754	1286142	.	+	.	pig-A, phosphatidylinositol N-acetylglucosaminyltransferase subunit Gpi3 (predicted)	SPBC3D6.07	.	.	2
chr2	geneDB	CDS	1282754	1286142	.	+	.	pig-A, phosphatidylinositol N-acetylglucosaminyltransferase subunit Gpi3 (predicted)	SPBC3D6.07	.	.	2
chr2	geneDB	gene	1285085	1289960	.	-	.	SUMO-targeted ubiquitin-protein ligase E3 Slx8 (predicted)	SPBC3D6.11c	.	.	2
chr2	geneDB	CDS	1285085	1289960	.	-	.	SUMO-targeted ubiquitin-protein ligase E3 Slx8 (predicted)	SPBC3D6.11c	.	.	2
chr2	geneDB	gene	1286143	1287405	.	+	.	DNA polymerase epsilon subunit Dpb4	SPBC3D6.09	.	.	2
chr2	geneDB	CDS	1286143	1287405	.	+	.	DNA polymerase epsilon subunit Dpb4	SPBC3D6.09	.	.	2
chr2	geneDB	gene	1287406	1290563	.	+	.	AP-endonuclease Apn2	SPBC3D6.10	.	.	2
chr2	geneDB	CDS	1287406	1290563	.	+	.	AP-endonuclease Apn2	SPBC3D6.10	.	.	2
chr2	geneDB	gene	1289961	1295882	.	-	.	ER associated protein disulfide isomerase Pdi2 (predicted)	SPBC3D6.13c	.	.	2
chr2	geneDB	CDS	1289961	1295882	.	-	.	ER associated protein disulfide isomerase Pdi2 (predicted)	SPBC3D6.13c	.	.	2
chr2	geneDB	gene	1290564	1296914	.	+	.	U3 snoRNA associated protein Dip2 (predicted)	SPBC3D6.12	.	.	2
chr2	geneDB	CDS	1290564	1296914	.	+	.	U3 snoRNA associated protein Dip2 (predicted)	SPBC3D6.12	.	.	2
chr2	geneDB	gene	1295883	1297523	.	-	.	non-coding RNA (predicted)	SPNCRNA.570	.	.	2
chr2	geneDB	CDS	1295883	1297523	.	-	.	non-coding RNA (predicted)	SPNCRNA.570	.	.	2
chr2	geneDB	gene	1296915	1297698	.	+	.	dubious	SPBC3D6.16	no evidence from affey/Solexa	.	2
chr2	geneDB	CDS	1296915	1297698	.	+	.	dubious	SPBC3D6.16	no evidence from affey/Solexa	.	2
chr2	geneDB	gene	1297234	1300615	.	-	.	transmembrane receptor Wsc1 (predicted)	SPBC30B4.01c	52 consecutive serines	.	2
chr2	geneDB	CDS	1297234	1300615	.	-	.	transmembrane receptor Wsc1 (predicted)	SPBC30B4.01c	52 consecutive serines	.	2
chr2	geneDB	gene	1297524	1297233	.	-	.	dubious	SPBC30B4.09	.	.	2
chr2	geneDB	CDS	1297524	1297233	.	-	.	dubious	SPBC30B4.09	.	.	2
chr2	geneDB	gene	1297699	1301569	.	+	.	intergenic RNA (predicted)	SPNCRNA.1427	.	.	2
chr2	geneDB	CDS	1297699	1301569	.	+	.	intergenic RNA (predicted)	SPNCRNA.1427	.	.	2
chr2	geneDB	gene	1300616	1304028	.	-	.	R3H and G-patch domain, implicated in splicing (predicted)	SPBC30B4.02c	.	.	2
chr2	geneDB	CDS	1300616	1304028	.	-	.	R3H and G-patch domain, implicated in splicing (predicted)	SPBC30B4.02c	.	.	2
chr2	geneDB	gene	1301570	1308633	.	+	.	antisense RNA (predicted)	SPNCRNA.1428	.	.	2
chr2	geneDB	CDS	1301570	1308633	.	+	.	antisense RNA (predicted)	SPNCRNA.1428	.	.	2
chr2	geneDB	gene	1304029	1305996	.	-	.	adhesion defective protein, predicted transcriptional regulator (predicted)	SPBC30B4.03c	.	.	2
chr2	geneDB	CDS	1304029	1305996	.	-	.	adhesion defective protein, predicted transcriptional regulator (predicted)	SPBC30B4.03c	.	.	2
chr2	geneDB	gene	1305997	1311724	.	-	.	SWI/SNF complex subunit Sol1	SPBC30B4.04c	.	.	2
chr2	geneDB	CDS	1305997	1311724	.	-	.	SWI/SNF complex subunit Sol1	SPBC30B4.04c	.	.	2
chr2	geneDB	gene	1308634	1312124	.	+	.	small nucleolar RNA U14	SPSNORNA.21	.	.	2
chr2	geneDB	CDS	1308634	1312124	.	+	.	small nucleolar RNA U14	SPSNORNA.21	.	.	2
chr2	geneDB	gene	1311725	1318376	.	-	.	mitochondrial GIDA family tRNA uridine 5-carboxymethylaminomethyl modification enzyme (predicted)	SPBC30B4.06c	.	.	2
chr2	geneDB	CDS	1311725	1318376	.	-	.	mitochondrial GIDA family tRNA uridine 5-carboxymethylaminomethyl modification enzyme (predicted)	SPBC30B4.06c	.	.	2
chr2	geneDB	gene	1312125	1313230	.	+	.	non-coding RNA (predicted)	SPNCRNA.346	warning, this transcript could be on either strand	.	2
chr2	geneDB	CDS	1312125	1313230	.	+	.	non-coding RNA (predicted)	SPNCRNA.346	warning, this transcript could be on either strand	.	2
chr2	geneDB	gene	1313231	1318124	.	+	.	karyopherin Kap109	SPBC30B4.05	.	.	2
chr2	geneDB	CDS	1313231	1318124	.	+	.	karyopherin Kap109	SPBC30B4.05	.	.	2
chr2	geneDB	gene	1318125	1320691	.	+	.	antisense RNA (predicted)	SPNCRNA.1429	.	.	2
chr2	geneDB	CDS	1318125	1320691	.	+	.	antisense RNA (predicted)	SPNCRNA.1429	.	.	2
chr2	geneDB	gene	1318377	1320493	.	-	.	transcription factor TFIIH complex subunit Tfb4	SPBC30B4.07c	.	.	2
chr2	geneDB	CDS	1318377	1320493	.	-	.	transcription factor TFIIH complex subunit Tfb4	SPBC30B4.07c	.	.	2
chr2	geneDB	gene	1320494	1323100	.	-	.	Mdm10/Mdm12/Mmm1 complex subunit Mmm1 (predicted)	SPBC27B12.01c	alternative splicing may exist using internal donors at positions 22869 and 22968	.	2
chr2	geneDB	CDS	1320494	1323100	.	-	.	Mdm10/Mdm12/Mmm1 complex subunit Mmm1 (predicted)	SPBC27B12.01c	alternative splicing may exist using internal donors at positions 22869 and 22968	.	2
chr2	geneDB	gene	1320692	1323730	.	+	.	double-strand siRNA ribonuclease Eri1	SPBC30B4.08	the exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript function is performed by S. cerevisiae ortholog NRG2 which is not orthologous to eri1 PMID:18438419	.	2
chr2	geneDB	CDS	1320692	1323730	.	+	.	double-strand siRNA ribonuclease Eri1	SPBC30B4.08	the exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript function is performed by S. cerevisiae ortholog NRG2 which is not orthologous to eri1 PMID:18438419	.	2
chr2	geneDB	gene	1323101	1325464	.	-	.	C-5 sterol desaturase Erg32	SPBC27B12.03c	.	.	2
chr2	geneDB	CDS	1323101	1325464	.	-	.	C-5 sterol desaturase Erg32	SPBC27B12.03c	.	.	2
chr2	geneDB	gene	1323731	1328793	.	+	.	sequence orphan	SPBC27B12.02	.	.	2
chr2	geneDB	CDS	1323731	1328793	.	+	.	sequence orphan	SPBC27B12.02	.	.	2
chr2	geneDB	gene	1325465	1328592	.	-	.	conserved eukaryotic protein implicated in cell cycle regulation	SPBC27B12.04c	.	.	2
chr2	geneDB	CDS	1325465	1328592	.	-	.	conserved eukaryotic protein implicated in cell cycle regulation	SPBC27B12.04c	.	.	2
chr2	geneDB	gene	1328593	1329760	.	-	.	antisense RNA (predicted)	SPNCRNA.15	.	.	2
chr2	geneDB	CDS	1328593	1329760	.	-	.	antisense RNA (predicted)	SPNCRNA.15	.	.	2
chr2	geneDB	gene	1328794	1331065	.	+	.	WD repeat protein	SPBC27B12.05	additional C terminal exon to D1022301	.	2
chr2	geneDB	CDS	1328794	1331065	.	+	.	WD repeat protein	SPBC27B12.05	additional C terminal exon to D1022301	.	2
chr2	geneDB	gene	1329761	1331267	.	-	.	antisense RNA (predicted)	SPNCRNA.1430	.	.	2
chr2	geneDB	CDS	1329761	1331267	.	-	.	antisense RNA (predicted)	SPNCRNA.1430	.	.	2
chr2	geneDB	gene	1331066	1334111	.	+	.	pig-O (predicted)	SPBC27B12.06	.	.	2
chr2	geneDB	CDS	1331066	1334111	.	+	.	pig-O (predicted)	SPBC27B12.06	.	.	2
chr2	geneDB	gene	1331268	1342876	.	-	.	mitochondrial FAD transporter (predicted)	SPBC27B12.09c	.	.	2
chr2	geneDB	CDS	1331268	1342876	.	-	.	mitochondrial FAD transporter (predicted)	SPBC27B12.09c	.	.	2
chr2	geneDB	gene	1334112	1335723	.	+	.	conserved fungal protein	SPBC27B12.07	additional C terminal exon TR:D1022299	.	2
chr2	geneDB	CDS	1334112	1335723	.	+	.	conserved fungal protein	SPBC27B12.07	additional C terminal exon TR:D1022299	.	2
chr2	geneDB	gene	1335724	1348379	.	+	.	Pof6 interacting protein Sip1, predicted AP-1 accessory protein	SPBC27B12.08	.	.	2
chr2	geneDB	CDS	1335724	1348379	.	+	.	Pof6 interacting protein Sip1, predicted AP-1 accessory protein	SPBC27B12.08	.	.	2
chr2	geneDB	gene	1342877	1344237	.	-	.	mitochondrial TOM complex subunit Tom7 (predicted)	SPBC27B12.10c	.	.	2
chr2	geneDB	CDS	1342877	1344237	.	-	.	mitochondrial TOM complex subunit Tom7 (predicted)	SPBC27B12.10c	.	.	2
chr2	geneDB	gene	1344238	1347465	.	-	.	transcription factor (predicted)	SPBC27B12.11c	.	.	2
chr2	geneDB	CDS	1344238	1347465	.	-	.	transcription factor (predicted)	SPBC27B12.11c	.	.	2
chr2	geneDB	gene	1347466	1353742	.	-	.	CorA family magnesium ion transporter (predicted)	SPBC27B12.12c	.	.	2
chr2	geneDB	CDS	1347466	1353742	.	-	.	CorA family magnesium ion transporter (predicted)	SPBC27B12.12c	.	.	2
chr2	geneDB	gene	1348380	1354305	.	+	.	mitochondrial membrane protein complex assembly protein (predicted)	SPBC27B12.14	truncated C-terminal	.	2
chr2	geneDB	CDS	1348380	1354305	.	+	.	mitochondrial membrane protein complex assembly protein (predicted)	SPBC27B12.14	truncated C-terminal	.	2
chr2	geneDB	gene	1353743	1361936	.	-	.	vacuolar sorting protein Vps68 (predicted)	SPBC8D2.02c	.	.	2
chr2	geneDB	CDS	1353743	1361936	.	-	.	vacuolar sorting protein Vps68 (predicted)	SPBC8D2.02c	.	.	2
chr2	geneDB	gene	1354306	1356316	.	+	.	intergenic RNA (predicted)	SPNCRNA.1431	.	.	2
chr2	geneDB	CDS	1354306	1356316	.	+	.	intergenic RNA (predicted)	SPNCRNA.1431	.	.	2
chr2	geneDB	gene	1356317	1358691	.	+	.	mitochondrial TOM complex subunit Tom40 (predicted)	SPBC27B12.13	.	.	2
chr2	geneDB	CDS	1356317	1358691	.	+	.	mitochondrial TOM complex subunit Tom40 (predicted)	SPBC27B12.13	.	.	2
chr2	geneDB	gene	1358692	1365157	.	+	.	serine/threonine protein kinase Gsk31 (predicted)	SPBC8D2.01	.	.	2
chr2	geneDB	CDS	1358692	1365157	.	+	.	serine/threonine protein kinase Gsk31 (predicted)	SPBC8D2.01	.	.	2
chr2	geneDB	gene	1361937	1364267	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1432	.	.	2
chr2	geneDB	CDS	1361937	1364267	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.1432	.	.	2
chr2	geneDB	gene	1364268	1364823	.	-	.	histone H4 h4.2	SPBC8D2.03c	.	.	2
chr2	geneDB	CDS	1364268	1364823	.	-	.	histone H4 h4.2	SPBC8D2.03c	.	.	2
chr2	geneDB	gene	1364824	1368793	.	-	.	spindle pole body protein Sfi1	SPBC8D2.05c	.	.	2
chr2	geneDB	CDS	1364824	1368793	.	-	.	spindle pole body protein Sfi1	SPBC8D2.05c	.	.	2
chr2	geneDB	gene	1365158	1369157	.	+	.	histone H3 h3.2	SPBC8D2.04	.	.	2
chr2	geneDB	CDS	1365158	1369157	.	+	.	histone H3 h3.2	SPBC8D2.04	.	.	2
chr2	geneDB	gene	1368794	1374935	.	-	.	transcription factor TFIIIC complex subunit Sfc9 (predicted)	SPBC8D2.07c	.	.	2
chr2	geneDB	CDS	1368794	1374935	.	-	.	transcription factor TFIIIC complex subunit Sfc9 (predicted)	SPBC8D2.07c	.	.	2
chr2	geneDB	gene	1369158	1378509	.	+	.	cytoplasmic isoleucine-tRNA ligase Irs1 (predicted)	SPBC8D2.06	.	.	2
chr2	geneDB	CDS	1369158	1378509	.	+	.	cytoplasmic isoleucine-tRNA ligase Irs1 (predicted)	SPBC8D2.06	.	.	2
chr2	geneDB	gene	1374936	1375721	.	-	.	U2 snRNP-associated protein Msl1 (predicted)	SPBC8D2.09c	.	.	2
chr2	geneDB	CDS	1374936	1375721	.	-	.	U2 snRNP-associated protein Msl1 (predicted)	SPBC8D2.09c	.	.	2
chr2	geneDB	gene	1375722	1378365	.	-	.	type I ribosomal protein arginine N-methyltransferase Rmt3	SPBC8D2.10c	.	.	2
chr2	geneDB	CDS	1375722	1378365	.	-	.	type I ribosomal protein arginine N-methyltransferase Rmt3	SPBC8D2.10c	.	.	2
chr2	geneDB	gene	1378366	1381599	.	-	.	mitochondrial translational activator of cytochrome C oxidase I (predicted)	SPBC8D2.12c	.	.	2
chr2	geneDB	CDS	1378366	1381599	.	-	.	mitochondrial translational activator of cytochrome C oxidase I (predicted)	SPBC8D2.12c	.	.	2
chr2	geneDB	gene	1378510	1379591	.	+	.	mitochondrial protein, ribosomal subunit L35 (predicted)	SPBC8D2.23	.	.	2
chr2	geneDB	CDS	1378510	1379591	.	+	.	mitochondrial protein, ribosomal subunit L35 (predicted)	SPBC8D2.23	.	.	2
chr2	geneDB	gene	1379592	1382123	.	+	.	sequence orphan	SPBC8D2.11	.	.	2
chr2	geneDB	CDS	1379592	1382123	.	+	.	sequence orphan	SPBC8D2.11	.	.	2
chr2	geneDB	gene	1381600	1385028	.	-	.	SNARE Sed5 (predicted)	SPBC8D2.14c	.	.	2
chr2	geneDB	CDS	1381600	1385028	.	-	.	SNARE Sed5 (predicted)	SPBC8D2.14c	.	.	2
chr2	geneDB	gene	1382124	1386297	.	+	.	box H/ACA snoRNP assembly protein Shq1 (predicted)	SPBC8D2.13	.	.	2
chr2	geneDB	CDS	1382124	1386297	.	+	.	box H/ACA snoRNP assembly protein Shq1 (predicted)	SPBC8D2.13	.	.	2
chr2	geneDB	gene	1385029	1388737	.	-	.	DUF171 family protein	SPBC8D2.16c	.	.	2
chr2	geneDB	CDS	1385029	1388737	.	-	.	DUF171 family protein	SPBC8D2.16c	.	.	2
chr2	geneDB	gene	1386298	1390182	.	+	.	mitochondrial lipoic acid synthetase Lip5 (predicted)	SPBC8D2.15	.	.	2
chr2	geneDB	CDS	1386298	1390182	.	+	.	mitochondrial lipoic acid synthetase Lip5 (predicted)	SPBC8D2.15	.	.	2
chr2	geneDB	gene	1388738	1392968	.	-	.	adenosylhomocysteinase (predicted)	SPBC8D2.18c	This gene is not the gene described in Abe and Shimoda (2000), Genetics 154 1497-1508. They describe it as ORF SPBC8D2.18c, and as a kinase homologous to S. cerevisiae IME2 and S. pombe pit1.mde3 but the gene described in this paper corresponds to SPC8D2.19	.	2
chr2	geneDB	CDS	1388738	1392968	.	-	.	adenosylhomocysteinase (predicted)	SPBC8D2.18c	This gene is not the gene described in Abe and Shimoda (2000), Genetics 154 1497-1508. They describe it as ORF SPBC8D2.18c, and as a kinase homologous to S. cerevisiae IME2 and S. pombe pit1.mde3 but the gene described in this paper corresponds to SPC8D2.19	.	2
chr2	geneDB	gene	1390183	1393453	.	+	.	alpha-1,2-galactosyltransferase (predicted)	SPBC8D2.17	.	.	2
chr2	geneDB	CDS	1390183	1393453	.	+	.	alpha-1,2-galactosyltransferase (predicted)	SPBC8D2.17	.	.	2
chr2	geneDB	gene	1392969	1399508	.	-	.	COPII-coated vesicle component Sec31 (predicted)	SPBC8D2.20c	.	.	2
chr2	geneDB	CDS	1392969	1399508	.	-	.	COPII-coated vesicle component Sec31 (predicted)	SPBC8D2.20c	.	.	2
chr2	geneDB	gene	1393454	1403246	.	+	.	serine/threonine protein kinase, meiotic Mde3	SPBC8D2.19	.	.	2
chr2	geneDB	CDS	1393454	1403246	.	+	.	serine/threonine protein kinase, meiotic Mde3	SPBC8D2.19	.	.	2
chr2	geneDB	gene	1399509	1401776	.	-	.	TIM23 translocase complex subunit Tim50 (predicted)	SPBC17A3.01c	.	.	2
chr2	geneDB	CDS	1399509	1401776	.	-	.	TIM23 translocase complex subunit Tim50 (predicted)	SPBC17A3.01c	.	.	2
chr2	geneDB	gene	1401777	1402541	.	-	.	tRNA Leucine	SPBTRNALEU.05	.	.	2
chr2	geneDB	CDS	1401777	1402541	.	-	.	tRNA Leucine	SPBTRNALEU.05	.	.	2
chr2	geneDB	gene	1402542	1405466	.	-	.	phosphoprotein phosphatase (predicted)	SPBC17A3.03c	.	.	2
chr2	geneDB	CDS	1402542	1405466	.	-	.	phosphoprotein phosphatase (predicted)	SPBC17A3.03c	.	.	2
chr2	geneDB	gene	1403247	1406384	.	+	.	conserved fungal protein	SPBC17A3.02	.	.	2
chr2	geneDB	CDS	1403247	1406384	.	+	.	conserved fungal protein	SPBC17A3.02	.	.	2
chr2	geneDB	gene	1405467	1409883	.	-	.	cytoplasmic methionine-tRNA ligase Mrs1 (predicted)	SPBC17A3.04c	.	.	2
chr2	geneDB	CDS	1405467	1409883	.	-	.	cytoplasmic methionine-tRNA ligase Mrs1 (predicted)	SPBC17A3.04c	.	.	2
